# Feature ID	Kingdom	Phylum	Class	Order	Family	Genus	Species			
20547b6845a38ee3dec70f8b1d0816fe	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Zasmidium cellare	D_6__Zasmidium cellare	0.999985794
c7caa648ca0eb24d775084b2d6560442	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Xenococcaceae	D_5__Xenococcus CRM	D_6__Xenococcus sp. CR_L15	0.713193018
93c02ab7b777d164a2529608e0b10933	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae	D_5__Winogradskyella	D_6__Winogradskyella sp. PC-8	0.980965723
0882c5374a867611ac52c232d621fd83	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae	D_5__Winogradskyella	D_6__Winogradskyella sp. PC-8	0.98230375
2895c938ba813ab406c119be32ea720c	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Microtrichales	D_4__uncultured	D_5__wastewater metagenome	D_6__wastewater metagenome	0.997453579
5622624a413eb3a120f164c564778af1	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Microtrichales	D_4__uncultured	D_5__wastewater metagenome	D_6__wastewater metagenome	0.996854433
20f0d0968648f32a4db58f5cefc0b2dd	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Microtrichales	D_4__uncultured	D_5__wastewater metagenome	D_6__wastewater metagenome	0.996625136
69178e96a384655c7fcfd3e08eb4145a	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Microtrichales	D_4__uncultured	D_5__wastewater metagenome	D_6__wastewater metagenome	0.997695999
3f983b9cacc4f3590414d10fe9882af5	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Vitrella brassicaformis	D_5__Vitrella brassicaformis	D_6__Vitrella brassicaformis	0.996900358
eae3de8608ae57f946882a7e95f8cfe2	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Vitrella brassicaformis	D_5__Vitrella brassicaformis	D_6__Vitrella brassicaformis	0.997927314
e11dd60aee3b4b11770653a97492a0bf	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Vitrella brassicaformis	D_5__Vitrella brassicaformis	D_6__Vitrella brassicaformis	0.912944626
a7c75a5881ef04ea8008b8a7aabf05af	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Vitrella brassicaformis	D_5__Vitrella brassicaformis	D_6__Vitrella brassicaformis	0.90079624
58d149af34119feff78e30991b6d32c7	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Vitrella brassicaformis	D_5__Vitrella brassicaformis	D_6__Vitrella brassicaformis	0.997907554
d0098429e51d81b96d7c16d0806e695f	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Vitrella brassicaformis	D_5__Vitrella brassicaformis	D_6__Vitrella brassicaformis	0.997907554
b8676064bfbc8643eae1d9deca19e553	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Vitrella brassicaformis	D_5__Vitrella brassicaformis	D_6__Vitrella brassicaformis	0.99768734
a6d178e4154dca3239eab3a59ea684d6	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Vitrella brassicaformis	D_5__Vitrella brassicaformis	D_6__Vitrella brassicaformis	0.996093584
c325a85929912aad79ba2cb38399bc83	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Vitrella brassicaformis	D_5__Vitrella brassicaformis	D_6__Vitrella brassicaformis	0.996585906
4f02a3037eed8109f3676eabe258fdba	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Vitrella brassicaformis	D_5__Vitrella brassicaformis	D_6__Vitrella brassicaformis	0.997730964
e1798d1206ca935e44f16334cb1f37f1	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Vitrella brassicaformis	D_5__Vitrella brassicaformis	D_6__Vitrella brassicaformis	0.9292238
415512576fd5003cf3815402a4d54581	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Vitrella brassicaformis	D_5__Vitrella brassicaformis	D_6__Vitrella brassicaformis	0.907320719
